X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,CURRENT_STATUS,OWNERSHIP,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,COMPTYPE,CURRENT_STATUS_DATE,INSTALL_DATE,INSTALL_PURPOSE,INTKEY,LANDSCAPING,MAINTAINED_BY,MAINTENANCE_AGREEMENT,NO_LAND_REASON,OVERRIDECOMMENT,OVERRIDEYN,OWNERSHIP_DATE,SDOT_INITIATED,SEWER_ACCESS_COVER,TRCSIZE,SURVEY_MONUMENT,TRCSHAPE,UNITTYPE,SHAPE_LNG,SHAPE_LAT
1282324.3371499,202284.609027192,593,509491,TRC-607,39TH AVE S AND S EDDY ST                                                                                                                                                                                                                                       ,GOOD,2009/09/10 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1995/11/27 00:00:00+00, ,34514,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.283332708046,47.5453050237002
1265356.57879652,244987.270958915,594,509637,TRC-962,GREENWOOD AVE N AND N 45TH ST                                                                                                                                                                                                                                  ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1993/08/19 00:00:00+00, ,26933,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.355441209796,47.6614539145917
1275432.11371884,223347.596056759,595,509412,TRC-186,15TH AVE AND E FIR ST                                                                                                                                                                                                                                          ,GOOD,2009/08/03 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1990/01/04 00:00:00+00, ,30406,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.312873656887,47.6026789386233
1261546.08445662,252352.933110461,596,508961,TRC-143,12TH AVE NW AND NW 73RD ST                                                                                                                                                                                                                                     ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,2001/05/30 00:00:00+00, ,24168,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.371498645094,47.6814350782604
1264931.85815609,255086.335417271,597,509881,TRC-320,1ST AVE NW AND NW 83RD ST                                                                                                                                                                                                                                      ,GOOD,2009/08/03 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1989/12/21 00:00:00+00, ,24049,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.357976283243,47.6891118666758
1269004.50059226,245160.535087094,598,509848,TRC-977,INTERLAKE AVE N AND N 46TH ST                                                                                                                                                                                                                                  ,GOOD,2009/06/23 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1980/11/07 00:00:00+00, ,25569,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.340654409315,47.6621256522495
1274286.17413367,264655.372419059,599,509446,TRC-779,8TH AVE NE AND NE 120TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/04 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1991/06/11 00:00:00+00, ,36455,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.320753877122,47.7158420048919
1276934.89157638,258941.663997218,600,509292,TRC-238,17TH AVE NE AND NE 98TH ST                                                                                                                                                                                                                                     ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1985/04/29 00:00:00+00, ,37709,N,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.30955078881,47.7003207034471
1269694.66526496,240908.32471475,601,509153,TRC-889,DENSMORE AVE N AND N 36TH ST                                                                                                                                                                                                                                   ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/10/14 00:00:00+00,1999/04/07 00:00:00+00, ,26891,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.337516933486,47.6505075267432
1261286.39696835,252357.452406466,602,508960,TRC-163,13TH AVE NW AND NW 73RD ST                                                                                                                                                                                                                                     ,GOOD,2009/09/14 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1998/08/25 00:00:00+00, ,24167,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.372553028405,47.6814332318011
1279082.29445858,229665.998495236,603,509154,TRC-434,26TH AVE E AND E JOHN ST                                                                                                                                                                                                                                       ,GOOD,2009/08/03 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1990/01/24 00:00:00+00, ,29281,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.29856809257,47.6201890506802
1264548.00561169,238676.060200453,604,509201,TRC-327,1ST AVE W AND W NEWELL ST                                                                                                                                                                                                                                      ,GOOD,2009/09/12 00:00:00+00,INSVC,SDOT,DISTRICT7, ,16,2009/10/14 00:00:00+00,1996/10/01 00:00:00+00, ,27779,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.358214340884,47.6441113261459
1281628.90482919,203918.662148863,605,509496,TRC-584,37TH AVE S AND S JUNEAU ST                                                                                                                                                                                                                                     ,GOOD,2009/09/12 00:00:00+00,INSVC,SDOT,DISTRICT2, ,16,2009/10/14 00:00:00+00,1997/12/29 00:00:00+00, ,33627,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.28627291491,47.54974801359
1276775.02738422,225696.906971171,606,509726,TRC-283,19TH AVE AND E COLUMBIA ST                                                                                                                                                                                                                                     ,GOOD,2009/09/09 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1993/09/10 00:00:00+00, ,30169,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.307613633414,47.6091890153923
1266203.81726138,252395.1105185,607,508956,TRC-871,DAYTON AVE N AND N 73RD ST                                                                                                                                                                                                                                     ,GOOD,2009/07/27 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1987/04/07 00:00:00+00, ,24322,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.352597178889,47.6818043207251
1255186.1968981,207286.464136317,608,509773,TRC-712,48TH AVE SW AND SW HUDSON ST                                                                                                                                                                                                                                   ,GOOD,2009/06/18 00:00:00+00,INSVC,SDOT,DISTRICT1, ,16,2009/10/14 00:00:00+00,1984/04/20 00:00:00+00, ,32855,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.393602904829,47.5575599300313
1271278.70046659,244445.040430367,609,503840,TRC-3,CORLISS AVE N AND N 44TH ST                                                                                                                                                                                                                                    ,GOOD,2009/07/23 00:00:00+00,INSVC,SDOT,DISTRICT4, ,16,2009/07/23 00:00:00+00,2009/07/23 00:00:00+00,SAFETY,27191,Y,SDOT,, ,,N,2009/07/23 00:00:00+00,Y,N,18,Y,CRC,TRC,-122.33137072892,47.6602862405976
1262663.17277776,256212.71340242,610,509644,TRC-899,DIBBLE AVE NW AND NW 87TH ST                                                                                                                                                                                                                                   ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1999/11/19 00:00:00+00, ,37260,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.367276920561,47.6920756143289
1277814.75500128,262565.287360922,611,509792,TRC-332,20TH AVE NE AND NE 113TH ST                                                                                                                                                                                                                                    ,GOOD,1970/01/01 00:00:00+00,INSVC,SDOT,DISTRICT5, ,16,2009/10/14 00:00:00+00,1992/02/24 00:00:00+00, ,36746,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,OVAL,TRC,-122.306259890377,47.7102991879624
1261527.0559126,250104.573428169,612,508916,TRC-113,11TH AVE NW AND NW 64TH ST                                                                                                                                                                                                                                     ,GOOD,2009/09/15 00:00:00+00,INSVC,SDOT,DISTRICT6, ,16,2009/10/14 00:00:00+00,1999/05/13 00:00:00+00, ,25381,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.37139346849,47.6752714253931
1279317.98853882,227874.726813406,613,509273,TRC-450,27TH AVE AND E PINE ST                                                                                                                                                                                                                                         ,GOOD,2009/09/24 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1970/01/01 00:00:00+00, ,30003,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.297474388646,47.6152914853926
1279317.98853882,227874.726813406,614,509274,TRC-449,27TH AVE AND E PINE ST                                                                                                                                                                                                                                         ,GOOD,2009/09/21 00:00:00+00,INSVC,SDOT,DISTRICT3, ,16,2009/10/14 00:00:00+00,1970/01/01 00:00:00+00, ,30003,Y,SDOT,, ,,N,1970/01/01 00:00:00+00,N,N,0,N,CRC,TRC,-122.297474388646,47.6152914853926
